transacao_id;produto_id;usuario_id;data_hora_transacao;quantidade;valor_unitario_pre_venda;valor_unitario_pos_venda;valor_total_pos_venda;valor_total_pre_venda;discount_value
13946843;25781;456108;2018/08/06 15:53;1;20,76;16,67;16,67;20,76;4,09
13946843;25781;456108;2018/08/06 15:53;1;20,76;16,67;16,67;20,76;4,09
13946843;25781;456108;2018/08/06 15:53;1;20,77;16,67;16,67;20,77;4,10
13946843;25781;456108;2018/08/06 15:53;1;21,86;16,67;16,67;21,86;5,19
13946843;25781;456108;2018/08/06 15:53;1;21,86;16,67;16,67;21,86;5,19
13946843;25781;456108;2018/08/06 15:53;1;21,86;16,67;16,67;21,86;5,19
13946843;73281;456108;2018/08/06 15:53;4;21,00;21,00;83,98;83,98;0,00
13946843;91364;456108;2018/08/06 15:53;2;12,50;12,50;25,00;25,00;0,00
13946843;91366;456108;2018/08/06 15:53;1;12,59;12,59;12,59;12,59;0,00
13946843;91367;456108;2018/08/06 15:53;1;12,60;12,60;12,60;12,60;0,00
13947010;27490;388236;2018/08/06 15:58;1;13,12;13,12;13,12;13,12;0,00
13947010;71158;388236;2018/08/06 15:58;1;50,09;50,09;50,09;50,09;0,00
13947010;73279;388236;2018/08/06 15:58;2;20,99;20,99;41,98;41,98;0,00
13947010;73280;388236;2018/08/06 15:58;5;20,99;20,99;104,95;104,95;0,00
13947010;73281;388236;2018/08/06 15:58;6;21,00;21,00;125,97;125,97;0,00
13947010;73282;388236;2018/08/06 15:58;3;20,99;20,96;62,88;62,97;0,09
13947010;91430;388236;2018/08/06 15:58;1;15,39;15,33;15,33;15,39;0,06
13947242;16453;555839;2018/08/06 16:06;1;19,83;19,83;19,83;19,83;0,00
13947242;16453;555839;2018/08/06 16:06;1;19,83;19,83;19,83;19,83;0,00
13947242;16453;555839;2018/08/06 16:06;1;27,20;19,83;19,83;27,20;7,37
13947242;20751;555839;2018/08/06 16:06;1;37,74;37,74;37,74;37,74;0,00
13947242;25921;555839;2018/08/06 16:06;1;27,99;27,74;27,74;27,99;0,25
13947242;29665;555839;2018/08/06 16:06;1;27,99;27,09;27,09;27,99;0,90
13947242;70463;555839;2018/08/06 16:06;2;18,40;18,40;36,79;36,79;0,00
13947242;70699;555839;2018/08/06 16:06;1;34,99;30,81;30,81;34,99;4,18
13947242;71158;555839;2018/08/06 16:06;1;50,09;50,09;50,09;50,09;0,00
13947242;72424;555839;2018/08/06 16:06;1;16,79;16,00;16,00;16,79;0,79
13947242;72425;555839;2018/08/06 16:06;1;16,79;16,08;16,08;16,79;0,71
13947242;72500;555839;2018/08/06 16:06;2;11,46;11,46;22,92;22,92;0,00
13947242;73278;555839;2018/08/06 16:06;1;21,27;21,27;21,27;21,27;0,00
13947242;73279;555839;2018/08/06 16:06;1;20,99;20,99;20,99;20,99;0,00
13947242;73281;555839;2018/08/06 16:06;1;21,00;21,00;21,00;21,00;0,00
13947242;73282;555839;2018/08/06 16:06;3;20,99;20,96;62,88;62,97;0,09
13947525;26919;801438;2018/08/06 16:15;1;16,21;16,21;16,21;16,21;0,00
13947525;27533;801438;2018/08/06 16:15;1;31,49;31,49;31,49;31,49;0,00
13947525;70698;801438;2018/08/06 16:15;1;17,52;17,52;17,52;17,52;0,00
13947525;70699;801438;2018/08/06 16:15;4;34,99;30,81;123,23;139,96;16,73
13947525;72210;801438;2018/08/06 16:15;1;16,11;16,11;16,11;16,11;0,00
13947525;73278;801438;2018/08/06 16:15;1;21,27;21,27;21,27;21,27;0,00
13947525;73279;801438;2018/08/06 16:15;1;20,99;20,99;20,99;20,99;0,00
13948144;22376;387536;2018/08/06 16:36;1;15,39;15,39;15,39;15,39;0,00
13948144;73279;387536;2018/08/06 16:36;2;20,99;20,99;41,98;41,98;0,00
13948144;73280;387536;2018/08/06 16:36;1;20,99;20,99;20,99;20,99;0,00
13950166;24062;808692;2018/08/06 17:51;1;13,99;13,99;13,99;13,99;0,00
13950166;25921;808692;2018/08/06 17:51;3;27,74;27,74;83,23;83,23;0,00
13950166;27533;808692;2018/08/06 17:51;2;31,49;31,49;62,98;62,98;0,00
13950166;70698;808692;2018/08/06 17:51;1;17,52;17,52;17,52;17,52;0,00
13950166;70699;808692;2018/08/06 17:51;1;34,99;30,81;30,81;34,99;4,18
13950166;72210;808692;2018/08/06 17:51;1;16,11;16,11;16,11;16,11;0,00
13950166;91365;808692;2018/08/06 17:51;1;12,46;12,46;12,46;12,46;0,00
13950166;91368;808692;2018/08/06 17:51;1;12,43;12,43;12,43;12,43;0,00
13950166;91421;808692;2018/08/06 17:51;1;12,56;12,56;12,56;12,56;0,00
13950586;17668;#N/D;2018/08/06 18:06;1;15,39;15,38;15,38;15,39;0,01
13950586;72626;#N/D;2018/08/06 18:06;1;20,99;20,99;20,99;20,99;0,00
13950586;73278;#N/D;2018/08/06 18:06;1;21,27;21,27;21,27;21,27;0,00
13950586;73279;#N/D;2018/08/06 18:06;3;20,99;20,99;62,97;62,97;0,00
13950586;73280;#N/D;2018/08/06 18:06;6;20,99;20,99;125,94;125,94;0,00
13950586;73281;#N/D;2018/08/06 18:06;5;21,00;21,00;104,98;104,98;0,00
13950586;73282;#N/D;2018/08/06 18:06;1;20,99;20,96;20,96;20,99;0,03
13950832;23937;780671;2018/08/06 18:15;1;18,19;15,50;15,50;18,19;2,69
13950832;24979;780671;2018/08/06 18:15;1;18,19;15,48;15,48;18,19;2,71
13950832;29755;780671;2018/08/06 18:15;2;24,49;21,02;42,04;48,98;6,94
13950832;72426;780671;2018/08/06 18:15;1;16,79;16,22;16,22;16,79;0,57
13950832;73281;780671;2018/08/06 18:15;1;21,00;21,00;21,00;21,00;0,00
13950832;91364;780671;2018/08/06 18:15;1;12,50;12,50;12,50;12,50;0,00
13950832;91366;780671;2018/08/06 18:15;1;12,59;12,59;12,59;12,59;0,00
13950832;91367;780671;2018/08/06 18:15;1;12,60;12,60;12,60;12,60;0,00
13950974;72626;808776;2018/08/06 18:20;1;20,99;20,99;20,99;20,99;0,00
13950974;73279;808776;2018/08/06 18:20;3;20,99;20,99;62,97;62,97;0,00
13950974;73280;808776;2018/08/06 18:20;3;20,99;20,99;62,97;62,97;0,00
13950974;73282;808776;2018/08/06 18:20;1;20,99;20,96;20,96;20,99;0,03
13951076;29822;807164;2018/08/06 18:24;1;19,59;19,59;19,59;19,59;0,00
13951076;71887;807164;2018/08/06 18:24;3;22,39;22,39;67,17;67,17;0,00
13951076;71962;807164;2018/08/06 18:24;1;25,19;23,98;23,98;25,19;1,21
13951076;73279;807164;2018/08/06 18:24;2;20,99;20,99;41,98;41,98;0,00
13951076;73280;807164;2018/08/06 18:24;6;20,99;20,99;125,94;125,94;0,00
13951076;73281;807164;2018/08/06 18:24;5;21,00;21,00;104,98;104,98;0,00
13951194;16489;802189;2018/08/06 18:28;1;11,89;11,32;11,32;11,89;0,57
13951194;73280;802189;2018/08/06 18:28;2;20,99;20,99;41,98;41,98;0,00
13951194;73281;802189;2018/08/06 18:28;2;21,00;21,00;41,99;41,99;0,00
13951505;73280;724722;2018/08/06 18:41;4;20,99;20,99;83,96;83,96;0,00
13951505;73281;724722;2018/08/06 18:41;3;21,00;21,00;62,99;62,99;0,00
13951505;91366;724722;2018/08/06 18:41;1;12,59;12,59;12,59;12,59;0,00
13951505;91421;724722;2018/08/06 18:41;1;12,56;12,56;12,56;12,56;0,00
13951625;22404;370685;2018/08/06 18:45;1;13,59;13,59;13,59;13,59;0,00
13951625;24696;370685;2018/08/06 18:45;1;9,35;9,35;9,35;9,35;0,00
13951625;24896;370685;2018/08/06 18:45;1;13,29;13,29;13,29;13,29;0,00
13951625;29755;370685;2018/08/06 18:45;2;24,49;21,02;42,04;48,98;6,94
13951625;29756;370685;2018/08/06 18:45;1;25,19;22,15;22,15;25,19;3,04
13951625;71961;370685;2018/08/06 18:45;1;25,19;23,79;23,79;25,19;1,40
13951625;73279;370685;2018/08/06 18:45;2;20,99;20,99;41,98;41,98;0,00
13951625;73280;370685;2018/08/06 18:45;5;20,99;20,99;104,95;104,95;0,00
13951625;73281;370685;2018/08/06 18:45;2;21,00;21,00;41,99;41,99;0,00
13951625;91016;370685;2018/08/06 18:45;1;15,39;15,28;15,28;15,39;0,11
13951625;91430;370685;2018/08/06 18:45;3;15,39;15,33;45,99;46,17;0,18
13951725;18803;353421;2018/08/06 18:49;1;0,00;0,00;0,00;0,00;0,00
13951725;36892;353421;2018/08/06 18:49;2;0,00;0,00;0,00;0,00;0,00
13951725;73281;353421;2018/08/06 18:49;5;21,00;21,00;104,98;104,98;0,00
13951854;73279;487752;2018/08/06 18:54;3;20,99;20,99;62,97;62,97;0,00
13951854;73280;487752;2018/08/06 18:54;3;20,99;20,99;62,97;62,97;0,00
13951854;73282;487752;2018/08/06 18:54;3;20,99;20,96;62,88;62,97;0,09
13951965;17838;317832;2018/08/06 18:59;1;11,66;11,66;11,66;11,66;0,00
13951965;17838;317832;2018/08/06 18:59;1;17,14;11,66;11,66;17,14;5,48
13951965;17838;317832;2018/08/06 18:59;1;17,49;11,66;11,66;17,49;5,83
13951965;18937;317832;2018/08/06 18:59;1;33,59;33,59;33,59;33,59;0,00
13951965;25921;317832;2018/08/06 18:59;1;27,99;27,74;27,74;27,99;0,25
13951965;73278;317832;2018/08/06 18:59;1;21,27;21,27;21,27;21,27;0,00
13951965;73279;317832;2018/08/06 18:59;1;20,99;20,99;20,99;20,99;0,00
13951965;73280;317832;2018/08/06 18:59;1;20,99;20,99;20,99;20,99;0,00
13951965;73281;317832;2018/08/06 18:59;1;21,00;21,00;21,00;21,00;0,00
13952062;17665;806181;2018/08/06 19:04;1;15,39;15,39;15,39;15,39;0,00
13952062;25911;806181;2018/08/06 19:04;1;13,99;12,17;12,17;13,99;1,82
13952062;26656;806181;2018/08/06 19:04;1;65,66;65,66;65,66;65,66;0,00
13952062;71440;806181;2018/08/06 19:04;2;13,29;12,49;24,97;26,58;1,61
13952062;73280;806181;2018/08/06 19:04;2;20,99;20,99;41,98;41,98;0,00
13952062;73281;806181;2018/08/06 19:04;3;21,00;21,00;62,99;62,99;0,00
13952062;73282;806181;2018/08/06 19:04;1;20,99;20,96;20,96;20,99;0,03
13952062;91366;806181;2018/08/06 19:04;2;12,59;12,59;25,18;25,18;0,00
13952205;16069;167939;2018/08/06 19:10;1;24,49;24,49;24,49;24,49;0,00
13952205;17838;167939;2018/08/06 19:10;1;11,66;11,66;11,66;11,66;0,00
13952205;17838;167939;2018/08/06 19:10;1;17,14;11,66;11,66;17,14;5,48
13952205;17838;167939;2018/08/06 19:10;1;17,49;11,66;11,66;17,49;5,83
13952205;22404;167939;2018/08/06 19:10;3;13,59;13,59;40,77;40,77;0,00
13952205;23851;167939;2018/08/06 19:10;1;15,39;15,39;15,39;15,39;0,00
13952205;27079;167939;2018/08/06 19:10;1;41,99;34,89;34,89;41,99;7,10
13952205;27490;167939;2018/08/06 19:10;2;13,12;13,12;26,24;26,24;0,00
13952205;27492;167939;2018/08/06 19:10;1;15,39;15,39;15,39;15,39;0,00
13952205;29721;167939;2018/08/06 19:10;1;48,99;48,99;48,99;48,99;0,00
13952205;29754;167939;2018/08/06 19:10;1;24,49;22,13;22,13;24,49;2,36
13952205;70580;167939;2018/08/06 19:10;1;45,49;41,99;41,99;45,49;3,50
13952205;70699;167939;2018/08/06 19:10;2;34,99;30,81;61,61;69,98;8,37
13952205;71388;167939;2018/08/06 19:10;1;43,39;39,81;39,81;43,39;3,58
13952205;71440;167939;2018/08/06 19:10;1;13,29;12,49;12,49;13,29;0,80
13952205;71443;167939;2018/08/06 19:10;1;14,80;14,80;14,80;14,80;0,00
13952205;73278;167939;2018/08/06 19:10;5;21,27;21,27;106,37;106,37;0,00
13952205;73279;167939;2018/08/06 19:10;5;20,99;20,99;104,95;104,95;0,00
13952205;73280;167939;2018/08/06 19:10;10;20,99;20,99;209,90;209,90;0,00
13952205;73281;167939;2018/08/06 19:10;10;21,00;21,00;209,95;209,95;0,00
13952205;73282;167939;2018/08/06 19:10;5;20,99;20,96;104,79;104,95;0,16
13952205;91016;167939;2018/08/06 19:10;2;15,39;15,28;30,57;30,78;0,21
13952205;91364;167939;2018/08/06 19:10;3;12,50;12,50;37,50;37,50;0,00
13952205;91365;167939;2018/08/06 19:10;5;12,46;12,46;62,30;62,30;0,00
13952205;91366;167939;2018/08/06 19:10;5;12,59;12,59;62,96;62,96;0,00
13952205;91367;167939;2018/08/06 19:10;3;12,60;12,60;37,80;37,80;0,00
13952205;91368;167939;2018/08/06 19:10;5;12,43;12,43;62,14;62,14;0,00
13952205;91421;167939;2018/08/06 19:10;5;12,56;12,56;62,78;62,78;0,00
13961737;27240;616729;2018/08/07 10:38;1;19,38;19,38;19,38;19,38;0,00
13961737;27241;616729;2018/08/07 10:38;1;19,36;19,36;19,36;19,36;0,00
13961737;29689;616729;2018/08/07 10:38;1;48,99;39,47;39,47;48,99;9,52
13961737;73277;616729;2018/08/07 10:38;1;42,13;42,13;42,13;42,13;0,00
13961737;73278;616729;2018/08/07 10:38;1;21,27;21,27;21,27;21,27;0,00
13961737;73279;616729;2018/08/07 10:38;1;20,99;20,99;20,99;20,99;0,00
13961737;73280;616729;2018/08/07 10:38;1;20,99;20,99;20,99;20,99;0,00
13961737;73281;616729;2018/08/07 10:38;1;21,00;21,00;21,00;21,00;0,00
13961737;73282;616729;2018/08/07 10:38;2;20,99;20,96;41,92;41,98;0,06
13961737;91366;616729;2018/08/07 10:38;1;12,59;12,59;12,59;12,59;0,00
13961866;73280;808786;2018/08/07 10:42;6;20,99;20,99;125,94;125,94;0,00
13961866;73281;808786;2018/08/07 10:42;4;21,00;21,00;83,98;83,98;0,00
13961866;73282;808786;2018/08/07 10:42;1;20,99;20,96;20,96;20,99;0,03
13961866;91365;808786;2018/08/07 10:42;1;12,46;12,46;12,46;12,46;0,00
13961866;91366;808786;2018/08/07 10:42;2;12,59;12,59;25,18;25,18;0,00
13962010;19088;485261;2018/08/07 10:48;1;17,50;17,50;17,50;17,50;0,00
13962010;19094;485261;2018/08/07 10:48;1;16,09;16,00;16,00;16,09;0,09
13962010;19095;485261;2018/08/07 10:48;1;17,49;17,36;17,36;17,49;0,13
13962010;24013;485261;2018/08/07 10:48;1;55,99;54,40;54,40;55,99;1,59
13962010;29000;485261;2018/08/07 10:48;1;20,99;20,99;20,99;20,99;0,00
13962010;70380;485261;2018/08/07 10:48;1;49,97;49,97;49,97;49,97;0,00
13962010;73280;485261;2018/08/07 10:48;3;20,99;20,99;62,97;62,97;0,00
13962010;73281;485261;2018/08/07 10:48;3;21,00;21,00;62,99;62,99;0,00
13962201;14641;602559;2018/08/07 10:54;1;1,99;1,99;1,99;1,99;0,00
13962201;20809;602559;2018/08/07 10:54;1;1,03;1,03;1,03;1,03;0,00
13962201;23431;602559;2018/08/07 10:54;1;55,99;55,99;55,99;55,99;0,00
13962201;70699;602559;2018/08/07 10:54;1;34,99;30,81;30,81;34,99;4,18
13962201;73279;602559;2018/08/07 10:54;1;20,99;20,99;20,99;20,99;0,00
13962201;73280;602559;2018/08/07 10:54;4;20,99;20,99;83,96;83,96;0,00
13962201;73281;602559;2018/08/07 10:54;4;21,00;21,00;83,98;83,98;0,00
13962201;73282;602559;2018/08/07 10:54;1;20,99;20,96;20,96;20,99;0,03
13962201;74218;602559;2018/08/07 10:54;1;11,89;8,93;8,93;11,89;2,96
13962390;17668;808798;2018/08/07 11:01;1;15,39;15,38;15,38;15,39;0,01
13962390;18937;808798;2018/08/07 11:01;1;33,59;33,59;33,59;33,59;0,00
13962390;22404;808798;2018/08/07 11:01;1;13,59;13,59;13,59;13,59;0,00
13962390;24652;808798;2018/08/07 11:01;1;20,99;20,99;20,99;20,99;0,00
13962390;29665;808798;2018/08/07 11:01;1;27,99;27,09;27,09;27,99;0,90
13962390;29824;808798;2018/08/07 11:01;1;17,98;17,98;17,98;17,98;0,00
13962390;29833;808798;2018/08/07 11:01;1;24,49;23,82;23,82;24,49;0,67
13962390;70469;808798;2018/08/07 11:01;1;11,19;11,19;11,19;11,19;0,00
13962390;70719;808798;2018/08/07 11:01;1;33,59;33,59;33,59;33,59;0,00
13962390;71158;808798;2018/08/07 11:01;3;50,09;50,09;150,27;150,27;0,00
13962390;72319;808798;2018/08/07 11:01;4;45,49;44,29;177,17;181,96;4,79
13962390;73279;808798;2018/08/07 11:01;1;20,99;20,99;20,99;20,99;0,00
13962390;73281;808798;2018/08/07 11:01;2;21,00;21,00;41,99;41,99;0,00
13962390;91072;808798;2018/08/07 11:01;1;94,43;88,35;88,35;94,43;6,08
13962754;15448;380977;2018/08/07 11:13;1;13,99;12,03;12,03;13,99;1,96
13962754;27287;380977;2018/08/07 11:13;1;25,89;20,87;20,87;25,89;5,02
13962754;29574;380977;2018/08/07 11:13;1;15,87;15,87;15,87;15,87;0,00
13962754;71443;380977;2018/08/07 11:13;1;14,80;14,80;14,80;14,80;0,00
13962754;91366;380977;2018/08/07 11:13;2;12,59;12,59;25,18;25,18;0,00
13962983;70698;501480;2018/08/07 11:20;1;17,52;17,52;17,52;17,52;0,00
13962983;72210;501480;2018/08/07 11:20;1;16,11;16,11;16,11;16,11;0,00
13962983;73279;501480;2018/08/07 11:20;1;20,99;20,99;20,99;20,99;0,00
13962983;73280;501480;2018/08/07 11:20;1;20,99;20,99;20,99;20,99;0,00
13962983;73281;501480;2018/08/07 11:20;1;21,00;21,00;21,00;21,00;0,00
13962983;73282;501480;2018/08/07 11:20;1;20,99;20,96;20,96;20,99;0,03
13963207;73279;353421;2018/08/07 11:27;2;20,99;20,99;41,98;41,98;0,00
13963207;73280;353421;2018/08/07 11:27;6;20,99;20,99;125,94;125,94;0,00
13963207;73281;353421;2018/08/07 11:27;2;21,00;21,00;41,99;41,99;0,00
13963207;73282;353421;2018/08/07 11:27;3;20,99;20,96;62,88;62,97;0,09
13963207;91016;353421;2018/08/07 11:27;1;15,39;15,28;15,28;15,39;0,11
13963375;16099;413908;2018/08/07 11:32;1;11,89;11,55;11,55;11,89;0,34
13963375;16489;413908;2018/08/07 11:32;1;11,89;11,32;11,32;11,89;0,57
13963375;16490;413908;2018/08/07 11:32;1;11,89;11,42;11,42;11,89;0,47
13963375;17840;413908;2018/08/07 11:32;1;28,69;28,69;28,69;28,69;0,00
13963375;22376;413908;2018/08/07 11:32;2;15,39;15,39;30,78;30,78;0,00
13963375;25921;413908;2018/08/07 11:32;9;27,74;27,74;249,68;249,68;0,00
13963375;27079;413908;2018/08/07 11:32;1;41,99;34,89;34,89;41,99;7,10
13963375;70380;413908;2018/08/07 11:32;2;49,97;49,97;99,95;99,95;0,00
13963375;70580;413908;2018/08/07 11:32;1;45,49;41,99;41,99;45,49;3,50
13963375;70716;413908;2018/08/07 11:32;1;111,93;93,97;93,97;111,93;17,96
13963375;70979;413908;2018/08/07 11:32;1;13,29;13,29;13,29;13,29;0,00
13963375;72318;413908;2018/08/07 11:32;1;20,29;17,71;17,71;20,29;2,58
13963375;73272;413908;2018/08/07 11:32;3;48,99;48,91;146,73;146,97;0,24
13963375;73277;413908;2018/08/07 11:32;1;42,13;42,13;42,13;42,13;0,00
13963375;73278;413908;2018/08/07 11:32;3;21,27;21,27;63,82;63,82;0,00
13963375;73279;413908;2018/08/07 11:32;3;20,99;20,99;62,97;62,97;0,00
13963375;73282;413908;2018/08/07 11:32;1;20,99;20,96;20,96;20,99;0,03
13963375;74218;413908;2018/08/07 11:32;1;11,89;8,93;8,93;11,89;2,96
13963555;17665;729690;2018/08/07 11:38;1;15,39;15,39;15,39;15,39;0,00
13963555;18803;729690;2018/08/07 11:38;1;0,00;0,00;0,00;0,00;0,00
13963555;22376;729690;2018/08/07 11:38;1;15,39;15,39;15,39;15,39;0,00
13963555;29671;729690;2018/08/07 11:38;1;31,49;31,49;31,49;31,49;0,00
13963555;71158;729690;2018/08/07 11:38;1;50,09;50,09;50,09;50,09;0,00
13963555;73278;729690;2018/08/07 11:38;1;21,27;21,27;21,27;21,27;0,00
13963555;73280;729690;2018/08/07 11:38;3;20,99;20,99;62,97;62,97;0,00
13963555;91364;729690;2018/08/07 11:38;1;12,50;12,50;12,50;12,50;0,00
13963555;91365;729690;2018/08/07 11:38;1;12,46;12,46;12,46;12,46;0,00
13963555;91366;729690;2018/08/07 11:38;1;12,59;12,59;12,59;12,59;0,00
13963649;19845;808838;2018/08/07 11:41;1;34,99;34,99;34,99;34,99;0,00
13963649;26870;808838;2018/08/07 11:41;4;10,84;10,84;43,36;43,36;0,00
13963649;27242;808838;2018/08/07 11:41;3;14,37;14,37;43,11;43,11;0,00
13963649;36892;808838;2018/08/07 11:41;1;0,00;0,00;0,00;0,00;0,00
13963649;42142;808838;2018/08/07 11:41;1;34,29;34,29;34,29;34,29;0,00
13963649;73279;808838;2018/08/07 11:41;4;20,99;20,99;83,96;83,96;0,00
13963649;73280;808838;2018/08/07 11:41;4;20,99;20,99;83,96;83,96;0,00
13963649;73282;808838;2018/08/07 11:41;4;20,99;20,96;83,83;83,96;0,13
13963649;91001;808838;2018/08/07 11:41;1;5,00;4,60;4,60;5,00;0,40
13963649;91002;808838;2018/08/07 11:41;1;5,00;4,41;4,41;5,00;0,59
13963649;91003;808838;2018/08/07 11:41;1;5,00;4,73;4,73;5,00;0,27
13963649;91004;808838;2018/08/07 11:41;1;5,00;4,48;4,48;5,00;0,52
13963649;91007;808838;2018/08/07 11:41;1;5,00;4,26;4,26;5,00;0,74
13963649;91008;808838;2018/08/07 11:41;1;5,00;4,60;4,60;5,00;0,40
13963904;16568;808856;2018/08/07 11:49;1;8,99;8,99;8,99;8,99;0,00
13963904;18938;808856;2018/08/07 11:49;1;22,39;18,50;18,50;22,39;3,89
13963904;22404;808856;2018/08/07 11:49;1;13,59;13,59;13,59;13,59;0,00
13963904;23936;808856;2018/08/07 11:49;1;18,19;15,65;15,65;18,19;2,54
13963904;25921;808856;2018/08/07 11:49;2;27,74;27,74;55,48;55,48;0,00
13963904;26385;808856;2018/08/07 11:49;1;21,52;21,52;21,52;21,52;0,00
13963904;26563;808856;2018/08/07 11:49;1;55,93;55,93;55,93;55,93;0,00
13963904;27491;808856;2018/08/07 11:49;1;13,75;13,75;13,75;13,75;0,00
13963904;29822;808856;2018/08/07 11:49;1;19,59;19,59;19,59;19,59;0,00
13963904;70699;808856;2018/08/07 11:49;1;34,99;30,81;30,81;34,99;4,18
13963904;70947;808856;2018/08/07 11:49;1;25,19;22,25;22,25;25,19;2,94
13963904;71231;808856;2018/08/07 11:49;1;25,19;22,55;22,55;25,19;2,64
13963904;71441;808856;2018/08/07 11:49;2;13,32;13,32;26,64;26,64;0,00
13963904;71547;808856;2018/08/07 11:49;1;27,99;20,99;20,99;27,99;7,00
13963904;71962;808856;2018/08/07 11:49;1;25,19;23,98;23,98;25,19;1,21
13963904;72538;808856;2018/08/07 11:49;1;25,19;21,92;21,92;25,19;3,27
13963904;72540;808856;2018/08/07 11:49;1;25,19;21,46;21,46;25,19;3,73
13963904;73156;808856;2018/08/07 11:49;1;31,49;31,49;31,49;31,49;0,00
13963904;73280;808856;2018/08/07 11:49;2;20,99;20,99;41,98;41,98;0,00
13963904;91177;808856;2018/08/07 11:49;1;25,19;21,71;21,71;25,19;3,48
13963904;91178;808856;2018/08/07 11:49;1;25,19;22,05;22,05;25,19;3,14
13963904;91421;808856;2018/08/07 11:49;1;12,56;12,56;12,56;12,56;0,00
13963904;91430;808856;2018/08/07 11:49;3;15,39;15,33;45,99;46,17;0,18
13964225;17633;808904;2018/08/07 12:01;1;17,48;17,48;17,48;17,48;0,00
13964225;17816;808904;2018/08/07 12:01;1;11,66;11,66;11,66;11,66;0,00
13964225;17816;808904;2018/08/07 12:01;1;11,66;11,66;11,66;11,66;0,00
13964225;17816;808904;2018/08/07 12:01;1;14,00;11,66;11,66;14,00;2,34
13964225;19088;808904;2018/08/07 12:01;1;17,50;17,50;17,50;17,50;0,00
13964225;25921;808904;2018/08/07 12:01;1;27,99;27,74;27,74;27,99;0,25
13964225;27238;808904;2018/08/07 12:01;1;16,62;16,62;16,62;16,62;0,00
13964225;27240;808904;2018/08/07 12:01;1;19,38;19,38;19,38;19,38;0,00
13964225;29000;808904;2018/08/07 12:01;1;20,99;20,99;20,99;20,99;0,00
13964225;70380;808904;2018/08/07 12:01;1;49,97;49,97;49,97;49,97;0,00
13964225;71964;808904;2018/08/07 12:01;1;25,19;24,59;24,59;25,19;0,60
13964225;73279;808904;2018/08/07 12:01;2;20,99;20,99;41,98;41,98;0,00
13964225;73281;808904;2018/08/07 12:01;5;21,00;21,00;104,98;104,98;0,00
13964225;73282;808904;2018/08/07 12:01;2;20,99;20,96;41,92;41,98;0,06
13964225;91364;808904;2018/08/07 12:01;1;12,50;12,50;12,50;12,50;0,00
13964225;91366;808904;2018/08/07 12:01;1;12,59;12,59;12,59;12,59;0,00
13964225;91367;808904;2018/08/07 12:01;1;12,60;12,60;12,60;12,60;0,00
13964225;91368;808904;2018/08/07 12:01;1;12,43;12,43;12,43;12,43;0,00
13964225;91421;808904;2018/08/07 12:01;1;12,56;12,56;12,56;12,56;0,00
13964450;22376;367486;2018/08/07 12:08;1;15,39;15,39;15,39;15,39;0,00
13964450;73279;367486;2018/08/07 12:08;1;20,99;20,99;20,99;20,99;0,00
13964450;73280;367486;2018/08/07 12:08;2;20,99;20,99;41,98;41,98;0,00
13964450;73281;367486;2018/08/07 12:08;5;21,00;21,00;104,98;104,98;0,00
13964450;73282;367486;2018/08/07 12:08;2;20,99;20,96;41,92;41,98;0,06
13964669;16453;808930;2018/08/07 12:16;1;19,83;19,83;19,83;19,83;0,00
13964669;16453;808930;2018/08/07 12:16;1;19,83;19,83;19,83;19,83;0,00
13964669;16453;808930;2018/08/07 12:16;1;27,20;19,83;19,83;27,20;7,37
13964669;18937;808930;2018/08/07 12:16;1;33,59;33,59;33,59;33,59;0,00
13964669;19084;808930;2018/08/07 12:16;1;17,50;17,50;17,50;17,50;0,00
13964669;27533;808930;2018/08/07 12:16;1;31,49;31,49;31,49;31,49;0,00
13964669;71327;808930;2018/08/07 12:16;2;48,99;44,46;88,93;97,98;9,05
13964669;73278;808930;2018/08/07 12:16;1;21,27;21,27;21,27;21,27;0,00
13964669;73279;808930;2018/08/07 12:16;1;20,99;20,99;20,99;20,99;0,00
13964669;73280;808930;2018/08/07 12:16;1;20,99;20,99;20,99;20,99;0,00
13964669;73281;808930;2018/08/07 12:16;2;21,00;21,00;41,99;41,99;0,00
13964669;73282;808930;2018/08/07 12:16;1;20,99;20,96;20,96;20,99;0,03
13964963;18159;809007;2018/08/07 12:27;1;36,39;35,58;35,58;36,39;0,81
13964963;18938;809007;2018/08/07 12:27;1;22,39;18,50;18,50;22,39;3,89
13964963;26855;809007;2018/08/07 12:27;1;25,19;25,19;25,19;25,19;0,00
13964963;70573;809007;2018/08/07 12:27;3;10,19;10,19;30,57;30,57;0,00
13964963;72424;809007;2018/08/07 12:27;1;16,79;16,00;16,00;16,79;0,79
13964963;72427;809007;2018/08/07 12:27;1;33,59;33,21;33,21;33,59;0,38
13965145;15429;809056;2018/08/07 12:34;1;16,09;16,09;16,09;16,09;0,00
13965145;18803;809056;2018/08/07 12:34;1;0,00;0,00;0,00;0,00;0,00
13965145;25766;809056;2018/08/07 12:34;1;27,99;20,40;20,40;27,99;7,59
13965145;36892;809056;2018/08/07 12:34;2;0,00;0,00;0,00;0,00;0,00
13965145;73278;809056;2018/08/07 12:34;2;21,27;21,27;42,55;42,55;0,00
13965145;73279;809056;2018/08/07 12:34;2;20,99;20,99;41,98;41,98;0,00
13965145;73280;809056;2018/08/07 12:34;7;20,99;20,99;146,93;146,93;0,00
13965145;73281;809056;2018/08/07 12:34;2;21,00;21,00;41,99;41,99;0,00
