produto_id;nome;genero;marca;ativo;categoria;sub_categoria
26121;COMPLEMENTARES (Desativ)_26121;F;Brand 1;1;Categoria 5;Subcategoria 20
26123;COMPLEMENTARES (Desativ)_26123;F;Brand 1;1;Categoria 5;Subcategoria 20
26124;COMPLEMENTARES (Desativ)_26124;F;Brand 1;1;Categoria 5;Subcategoria 20
26125;COMPLEMENTARES (Desativ)_26125;F;Brand 1;1;Categoria 5;Subcategoria 20
26126;COMPLEMENTARES (Desativ)_26126;F;Brand 1;1;Categoria 5;Subcategoria 20
26127;COMPLEMENTARES (Desativ)_26127;F;Brand 1;1;Categoria 5;Subcategoria 20
26131;MAQUIAGEM_26131;F;Brand 2;0;Categoria 11;Subcategoria 47
26133;LEOS PERFUMADOS_26133;F;Brand 3;0;Categoria 12;Subcategoria 53
26135;MAQUIAGEM_26135;F;Brand 2;0;Categoria 11;Subcategoria 47
26136;MAQUIAGEM_26136;F;Brand 2;0;Categoria 11;Subcategoria 47
26137;MAQUIAGEM_26137;F;Brand 2;0;Categoria 11;Subcategoria 50
26138;MAQUIAGEM_26138;F;Brand 2;0;Categoria 11;Subcategoria 50
26139;MAQUIAGEM_26139;F;Brand 2;0;Categoria 11;Subcategoria 50
26198;MAQUIAGEM_26198;F;Brand 2;0;Categoria 11;Subcategoria 50
26199;MAQUIAGEM_26199;F;Brand 2;0;Categoria 11;Subcategoria 50
26217;MAQUIAGEM_26217;F;Brand 2;0;Categoria 11;Subcategoria 50
26218;MAQUIAGEM_26218;F;Brand 2;0;Categoria 11;Subcategoria 47
26238;MAQUIAGEM_26238;F;Brand 2;0;Categoria 11;Subcategoria 47
26248;COMPLEMENTARES (Desativ)_26248;F;Brand 1;1;Categoria 5;Subcategoria 20
26277;DESODORANTES_26277;F;Brand 3;0;Categoria 9;Subcategoria 42
26278;DESODORANTES_26278;F;Brand 3;0;Categoria 9;Subcategoria 42
26311;CUIDADOS FACIAIS_26311;F;Brand 2;0;Categoria 8;Subcategoria 37
26317;MAQUIAGEM_26317;F;Brand 2;0;Categoria 11;Subcategoria 49
26324;DESODORANTES_26324;F;Brand 3;0;Categoria 9;Subcategoria 42
26326;DESODORANTES_26326;F;Brand 3;0;Categoria 9;Subcategoria 42
26335;COMPLEMENTARES (Desativ)_26335;F;Brand 1;1;Categoria 5;Subcategoria 20
26336;COMPLEMENTARES (Desativ)_26336;F;Brand 1;1;Categoria 5;Subcategoria 20
26337;COMPLEMENTARES (Desativ)_26337;F;Brand 1;1;Categoria 5;Subcategoria 20
26338;COMPLEMENTARES (Desativ)_26338;F;Brand 1;1;Categoria 5;Subcategoria 20
26339;COMPLEMENTARES (Desativ)_26339;F;Brand 1;0;Categoria 5;Subcategoria 20
26340;COMPLEMENTARES (Desativ)_26340;F;Brand 1;1;Categoria 5;Subcategoria 20
26341;COMPLEMENTARES (Desativ)_26341;F;Brand 1;0;Categoria 5;Subcategoria 20
26342;COMPLEMENTARES (Desativ)_26342;F;Brand 1;1;Categoria 5;Subcategoria 20
26343;COMPLEMENTARES (Desativ)_26343;F;Brand 1;1;Categoria 5;Subcategoria 20
26344;COMPLEMENTARES (Desativ)_26344;F;Brand 1;1;Categoria 5;Subcategoria 20
26345;COMPLEMENTARES (Desativ)_26345;F;Brand 1;1;Categoria 5;Subcategoria 20
26346;COMPLEMENTARES (Desativ)_26346;F;Brand 1;0;Categoria 5;Subcategoria 20
26347;COMPLEMENTARES (Desativ)_26347;F;Brand 1;1;Categoria 5;Subcategoria 20
26348;COMPLEMENTARES (Desativ)_26348;F;Brand 1;1;Categoria 5;Subcategoria 20
26349;COMPLEMENTARES (Desativ)_26349;F;Brand 1;1;Categoria 5;Subcategoria 20
26351;COMPLEMENTARES (Desativ)_26351;F;Brand 1;1;Categoria 5;Subcategoria 20
26352;COMPLEMENTARES (Desativ)_26352;F;Brand 1;1;Categoria 5;Subcategoria 20
26353;COMPLEMENTARES (Desativ)_26353;F;Brand 1;1;Categoria 5;Subcategoria 20
26354;COMPLEMENTARES (Desativ)_26354;F;Brand 1;1;Categoria 5;Subcategoria 20
26355;COMPLEMENTARES (Desativ)_26355;F;Brand 1;0;Categoria 5;Subcategoria 20
26356;COMPLEMENTARES (Desativ)_26356;F;Brand 1;1;Categoria 5;Subcategoria 20
26357;COMPLEMENTARES (Desativ)_26357;F;Brand 1;1;Categoria 5;Subcategoria 20
26358;COMPLEMENTARES (Desativ)_26358;F;Brand 1;1;Categoria 5;Subcategoria 20
26359;COMPLEMENTARES (Desativ)_26359;F;Brand 1;1;Categoria 5;Subcategoria 20
26360;COMPLEMENTARES (Desativ)_26360;F;Brand 1;1;Categoria 5;Subcategoria 20
26361;COMPLEMENTARES (Desativ)_26361;F;Brand 1;1;Categoria 5;Subcategoria 20
26362;COMPLEMENTARES (Desativ)_26362;F;Brand 1;1;Categoria 5;Subcategoria 20
26363;COMPLEMENTARES (Desativ)_26363;F;Brand 1;1;Categoria 5;Subcategoria 20
26364;COMPLEMENTARES (Desativ)_26364;F;Brand 1;0;Categoria 5;Subcategoria 20
26365;COMPLEMENTARES (Desativ)_26365;F;Brand 1;1;Categoria 5;Subcategoria 20
26366;MAQUIAGEM_26366;F;Brand 2;0;Categoria 11;Subcategoria 50
26367;MAQUIAGEM_26367;F;Brand 2;0;Categoria 11;Subcategoria 50
26368;MAQUIAGEM_26368;F;Brand 2;0;Categoria 11;Subcategoria 50
26369;MAQUIAGEM_26369;F;Brand 2;0;Categoria 11;Subcategoria 50
26376;COMPLEMENTARES (Desativ)_26376;F;Brand 1;1;Categoria 5;Subcategoria 20
26377;COMPLEMENTARES (Desativ)_26377;F;Brand 1;1;Categoria 5;Subcategoria 20
26378;COMPLEMENTARES (Desativ)_26378;F;Brand 1;1;Categoria 5;Subcategoria 20
26381;MAQUIAGEM_26381;F;Brand 2;0;Categoria 11;Subcategoria 45
26382;MAQUIAGEM_26382;F;Brand 2;0;Categoria 11;Subcategoria 45
26383;MAQUIAGEM_26383;F;Brand 2;0;Categoria 11;Subcategoria 45
26384;MAQUIAGEM_26384;F;Brand 2;0;Categoria 11;Subcategoria 45
26385;MAQUIAGEM_26385;F;Brand 2;0;Categoria 11;Subcategoria 45
26388;MAQUIAGEM_26388;F;Brand 2;0;Categoria 11;Subcategoria 46
26389;MAQUIAGEM_26389;F;Brand 2;0;Categoria 11;Subcategoria 46
26391;MAQUIAGEM_26391;F;Brand 2;0;Categoria 11;Subcategoria 46
26408;COMPLEMENTARES (Desativ)_26408;F;Brand 1;1;Categoria 5;Subcategoria 20
26409;COMPLEMENTARES (Desativ)_26409;F;Brand 1;1;Categoria 5;Subcategoria 20
26410;COMPLEMENTARES (Desativ)_26410;F;Brand 1;1;Categoria 5;Subcategoria 20
26451;COMPLEMENTARES (Desativ)_26451;F;Brand 1;1;Categoria 5;Subcategoria 20
26452;COMPLEMENTARES (Desativ)_26452;F;Brand 1;1;Categoria 5;Subcategoria 20
26453;COMPLEMENTARES (Desativ)_26453;F;Brand 1;1;Categoria 5;Subcategoria 20
26454;COMPLEMENTARES (Desativ)_26454;F;Brand 1;1;Categoria 5;Subcategoria 20
26455;COMPLEMENTARES (Desativ)_26455;F;Brand 1;1;Categoria 5;Subcategoria 20
26456;COMPLEMENTARES (Desativ)_26456;F;Brand 1;1;Categoria 5;Subcategoria 20
26457;COMPLEMENTARES (Desativ)_26457;F;Brand 1;1;Categoria 5;Subcategoria 20
26458;COMPLEMENTARES (Desativ)_26458;F;Brand 1;1;Categoria 5;Subcategoria 20
26459;COMPLEMENTARES (Desativ)_26459;F;Brand 1;1;Categoria 5;Subcategoria 20
26460;COMPLEMENTARES (Desativ)_26460;F;Brand 1;1;Categoria 5;Subcategoria 20
26461;COMPLEMENTARES (Desativ)_26461;F;Brand 1;1;Categoria 5;Subcategoria 20
26462;COMPLEMENTARES (Desativ)_26462;F;Brand 1;1;Categoria 5;Subcategoria 20
26463;COMPLEMENTARES (Desativ)_26463;F;Brand 1;1;Categoria 5;Subcategoria 20
26464;COMPLEMENTARES (Desativ)_26464;F;Brand 1;1;Categoria 5;Subcategoria 20
26465;COMPLEMENTARES (Desativ)_26465;F;Brand 1;1;Categoria 5;Subcategoria 20
26466;COMPLEMENTARES (Desativ)_26466;F;Brand 1;1;Categoria 5;Subcategoria 20
26467;COMPLEMENTARES (Desativ)_26467;F;Brand 1;1;Categoria 5;Subcategoria 20
26484;MAQUIAGEM_26484;F;Brand 2;0;Categoria 11;Subcategoria 45
26485;MAQUIAGEM_26485;F;Brand 2;0;Categoria 11;Subcategoria 45
26486;MAQUIAGEM_26486;F;Brand 2;0;Categoria 11;Subcategoria 45
26487;MAQUIAGEM_26487;F;Brand 2;0;Categoria 11;Subcategoria 45
26488;MAQUIAGEM_26488;F;Brand 2;0;Categoria 11;Subcategoria 45
26489;MAQUIAGEM_26489;F;Brand 2;0;Categoria 11;Subcategoria 47
26490;MAQUIAGEM_26490;F;Brand 2;0;Categoria 11;Subcategoria 47
26491;MAQUIAGEM_26491;F;Brand 2;0;Categoria 11;Subcategoria 47
26494;COMPLEMENTARES (Desativ)_26494;F;Brand 1;1;Categoria 5;Subcategoria 20
26495;COMPLEMENTARES (Desativ)_26495;F;Brand 1;1;Categoria 5;Subcategoria 20
26496;COMPLEMENTARES (Desativ)_26496;F;Brand 1;1;Categoria 5;Subcategoria 20
26500;MAQUIAGEM_26500;F;Brand 2;0;Categoria 11;Subcategoria 47
26505;COMPLEMENTARES (Desativ)_26505;F;Brand 1;1;Categoria 5;Subcategoria 20
26511;COMPLEMENTARES (Desativ)_26511;F;Brand 1;1;Categoria 5;Subcategoria 20
26514;MAQUIAGEM_26514;F;Brand 2;0;Categoria 11;Subcategoria 46
26515;MAQUIAGEM_26515;F;Brand 2;0;Categoria 11;Subcategoria 46
26516;MAQUIAGEM_26516;F;Brand 2;0;Categoria 11;Subcategoria 46
26517;MAQUIAGEM_26517;F;Brand 2;0;Categoria 11;Subcategoria 46
26518;MAQUIAGEM_26518;F;Brand 2;0;Categoria 11;Subcategoria 46
26519;PERFUMARIA_26519;F;Brand 1;0;Categoria 13;Subcategoria 55
26521;SABONETE_26521;F;Brand 2;0;Categoria 14;Subcategoria 58
26522;SABONETE_26522;F;Brand 2;0;Categoria 14;Subcategoria 58
26523;SABONETE_26523;F;Brand 2;0;Categoria 14;Subcategoria 58
26524;SABONETE_26524;F;Brand 2;0;Categoria 14;Subcategoria 58
26552;COMPLEMENTARES (Desativ)_26552;F;Brand 1;1;Categoria 5;Subcategoria 20
26553;SABONETE_26553;F;Brand 2;0;Categoria 14;Subcategoria 58
26554;COMPLEMENTARES (Desativ)_26554;F;Brand 1;1;Categoria 5;Subcategoria 20
26563;PERFUMARIA_26563;F;Brand 1;0;Categoria 13;Subcategoria 56
26567;COMPLEMENTARES (Desativ)_26567;F;Brand 1;1;Categoria 5;Subcategoria 20
26568;COMPLEMENTARES (Desativ)_26568;F;Brand 1;1;Categoria 5;Subcategoria 20
26569;COMPLEMENTARES (Desativ)_26569;F;Brand 1;1;Categoria 5;Subcategoria 20
26570;COMPLEMENTARES (Desativ)_26570;F;Brand 1;1;Categoria 5;Subcategoria 20
26571;COMPLEMENTARES (Desativ)_26571;F;Brand 1;1;Categoria 5;Subcategoria 20
26572;COMPLEMENTARES (Desativ)_26572;F;Brand 1;1;Categoria 5;Subcategoria 20
26573;COMPLEMENTARES (Desativ)_26573;F;Brand 1;1;Categoria 5;Subcategoria 20
26574;COMPLEMENTARES (Desativ)_26574;F;Brand 1;1;Categoria 5;Subcategoria 20
26580;CUIDADOS FACIAIS_26580;F;Brand 2;0;Categoria 8;Subcategoria 36
26581;CUIDADOS COM A PELE_26581;F;Brand 3;0;Categoria 7;Subcategoria 33
26582;CUIDADOS FACIAIS_26582;F;Brand 2;0;Categoria 8;Subcategoria 36
26586;PERFUMARIA_26586;F;Brand 1;0;Categoria 13;Subcategoria 55
26587;PERFUMARIA_26587;F;Brand 1;0;Categoria 13;Subcategoria 55
26588;PERFUMARIA_26588;F;Brand 1;0;Categoria 13;Subcategoria 55
26592;PERFUMARIA_26592;F;Brand 1;0;Categoria 13;Subcategoria 55
26593;COMPLEMENTARES (Desativ)_26593;F;Brand 1;1;Categoria 5;Subcategoria 20
26602;LEOS PERFUMADOS_26602;F;Brand 3;0;Categoria 12;Subcategoria 53
26603;DESODORANTES_26603;F;Brand 3;0;Categoria 9;Subcategoria 42
26604;DESODORANTES_26604;F;Brand 3;0;Categoria 9;Subcategoria 39
26605;LEOS PERFUMADOS_26605;F;Brand 3;0;Categoria 12;Subcategoria 53
26606;SABONETE_26606;F;Brand 2;0;Categoria 14;Subcategoria 58
26608;SABONETE_26608;F;Brand 2;0;Categoria 14;Subcategoria 59
26609;SABONETE_26609;F;Brand 2;0;Categoria 14;Subcategoria 58
26611;CUIDADOS COM A PELE_26611;F;Brand 3;0;Categoria 7;Subcategoria 30
26612;CUIDADOS COM A PELE_26612;F;Brand 3;0;Categoria 7;Subcategoria 30
26614;PERFUMARIA_26614;F;Brand 1;0;Categoria 13;Subcategoria 55
26615;PERFUMARIA_26615;F;Brand 1;0;Categoria 13;Subcategoria 55
26616;PERFUMARIA_26616;F;Brand 1;0;Categoria 13;Subcategoria 55
26618;PERFUMARIA_26618;F;Brand 1;0;Categoria 13;Subcategoria 55
26619;PERFUMARIA_26619;F;Brand 1;0;Categoria 13;Subcategoria 55
26620;PERFUMARIA_26620;F;Brand 1;0;Categoria 13;Subcategoria 55
26621;COMPLEMENTARES (Desativ)_26621;F;Brand 1;1;Categoria 5;Subcategoria 20
26622;COMPLEMENTARES (Desativ)_26622;F;Brand 1;1;Categoria 5;Subcategoria 20
26623;COMPLEMENTARES (Desativ)_26623;F;Brand 1;1;Categoria 5;Subcategoria 20
26624;COMPLEMENTARES (Desativ)_26624;F;Brand 1;1;Categoria 5;Subcategoria 20
26625;COMPLEMENTARES (Desativ)_26625;F;Brand 1;1;Categoria 5;Subcategoria 20
26626;COMPLEMENTARES (Desativ)_26626;F;Brand 1;1;Categoria 5;Subcategoria 20
26627;COMPLEMENTARES (Desativ)_26627;F;Brand 1;1;Categoria 5;Subcategoria 20
26628;COMPLEMENTARES (Desativ)_26628;F;Brand 1;1;Categoria 5;Subcategoria 20
26629;COMPLEMENTARES (Desativ)_26629;F;Brand 1;1;Categoria 5;Subcategoria 20
26630;COMPLEMENTARES (Desativ)_26630;F;Brand 1;1;Categoria 5;Subcategoria 20
26631;PERFUMARIA_26631;F;Brand 1;0;Categoria 13;Subcategoria 55
26632;COMPLEMENTARES (Desativ)_26632;F;Brand 1;1;Categoria 5;Subcategoria 20
26633;COMPLEMENTARES (Desativ)_26633;F;Brand 1;1;Categoria 5;Subcategoria 20
26634;COMPLEMENTARES (Desativ)_26634;F;Brand 1;1;Categoria 5;Subcategoria 20
26640;COMPLEMENTARES (Desativ)_26640;F;Brand 1;1;Categoria 5;Subcategoria 20
26641;CUIDADOS COM A PELE_26641;F;Brand 3;0;Categoria 7;Subcategoria 33
26642;CUIDADOS FACIAIS_26642;F;Brand 2;0;Categoria 8;Subcategoria 37
26643;CUIDADOS COM A PELE_26643;F;Brand 3;0;Categoria 7;Subcategoria 33
26644;CUIDADOS COM A PELE_26644;F;Brand 3;0;Categoria 7;Subcategoria 33
26645;CUIDADOS COM A PELE_26645;F;Brand 3;0;Categoria 7;Subcategoria 33
26647;CUIDADOS COM A PELE_26647;F;Brand 3;0;Categoria 7;Subcategoria 30
26648;CUIDADOS COM A PELE_26648;F;Brand 3;0;Categoria 7;Subcategoria 30
26655;PERFUMARIA_26655;F;Brand 1;0;Categoria 13;Subcategoria 55
26658;PERFUMARIA_26658;F;Brand 1;0;Categoria 13;Subcategoria 55
26659;PERFUMARIA_26659;F;Brand 1;0;Categoria 13;Subcategoria 56
26688;PERFUMARIA_26688;F;Brand 1;0;Categoria 13;Subcategoria 56
26692;MAQUIAGEM_26692;F;Brand 2;0;Categoria 11;Subcategoria 47
26693;MAQUIAGEM_26693;F;Brand 2;0;Categoria 11;Subcategoria 46
26697;MAQUIAGEM_26697;F;Brand 2;0;Categoria 11;Subcategoria 45
26698;MAQUIAGEM_26698;F;Brand 2;0;Categoria 11;Subcategoria 45
26699;CUIDADOS COM A PELE_26699;F;Brand 3;0;Categoria 7;Subcategoria 33
26700;MAQUIAGEM_26700;F;Brand 2;0;Categoria 11;Subcategoria 47
26701;MAQUIAGEM_26701;F;Brand 2;0;Categoria 11;Subcategoria 47
26702;MAQUIAGEM_26702;F;Brand 2;0;Categoria 11;Subcategoria 47
26703;MAQUIAGEM_26703;F;Brand 2;0;Categoria 11;Subcategoria 47
26704;MAQUIAGEM_26704;F;Brand 2;0;Categoria 11;Subcategoria 47
26706;MAQUIAGEM_26706;F;Brand 2;0;Categoria 11;Subcategoria 45
26708;CUIDADOS COM A PELE_26708;F;Brand 3;0;Categoria 7;Subcategoria 33
26709;CUIDADOS COM A PELE_26709;F;Brand 3;0;Categoria 7;Subcategoria 33
26710;CUIDADOS COM A PELE_26710;F;Brand 3;0;Categoria 7;Subcategoria 33
26711;CUIDADOS COM A PELE_26711;F;Brand 3;0;Categoria 7;Subcategoria 33
26712;CUIDADOS COM A PELE_26712;F;Brand 3;0;Categoria 7;Subcategoria 33
26713;MAQUIAGEM_26713;F;Brand 2;0;Categoria 11;Subcategoria 45
26714;MAQUIAGEM_26714;F;Brand 2;0;Categoria 11;Subcategoria 45
26725;COMPLEMENTARES (Desativ)_26725;F;Brand 1;1;Categoria 5;Subcategoria 20
26726;COMPLEMENTARES (Desativ)_26726;F;Brand 1;1;Categoria 5;Subcategoria 20
26727;COMPLEMENTARES (Desativ)_26727;F;Brand 1;1;Categoria 5;Subcategoria 20
26728;COMPLEMENTARES (Desativ)_26728;F;Brand 1;1;Categoria 5;Subcategoria 20
26729;COMPLEMENTARES (Desativ)_26729;F;Brand 1;1;Categoria 5;Subcategoria 20
26730;COMPLEMENTARES (Desativ)_26730;F;Brand 1;1;Categoria 5;Subcategoria 20
26731;COMPLEMENTARES (Desativ)_26731;F;Brand 1;1;Categoria 5;Subcategoria 20
26732;COMPLEMENTARES (Desativ)_26732;F;Brand 1;1;Categoria 5;Subcategoria 20
26733;COMPLEMENTARES (Desativ)_26733;F;Brand 1;1;Categoria 5;Subcategoria 20
26734;COMPLEMENTARES (Desativ)_26734;F;Brand 1;1;Categoria 5;Subcategoria 20
26735;COMPLEMENTARES (Desativ)_26735;F;Brand 1;1;Categoria 5;Subcategoria 20
26736;COMPLEMENTARES (Desativ)_26736;F;Brand 1;1;Categoria 5;Subcategoria 20
26737;COMPLEMENTARES (Desativ)_26737;F;Brand 1;1;Categoria 5;Subcategoria 20
26738;COMPLEMENTARES (Desativ)_26738;F;Brand 1;1;Categoria 5;Subcategoria 20
26739;COMPLEMENTARES (Desativ)_26739;F;Brand 1;1;Categoria 5;Subcategoria 20
26740;COMPLEMENTARES (Desativ)_26740;F;Brand 1;1;Categoria 5;Subcategoria 20
26741;COMPLEMENTARES (Desativ)_26741;F;Brand 1;1;Categoria 5;Subcategoria 20
26742;COMPLEMENTARES (Desativ)_26742;F;Brand 1;1;Categoria 5;Subcategoria 20
26743;COMPLEMENTARES (Desativ)_26743;F;Brand 1;1;Categoria 5;Subcategoria 20
26744;COMPLEMENTARES (Desativ)_26744;F;Brand 1;0;Categoria 5;Subcategoria 20
26756;MAQUIAGEM_26756;F;Brand 2;0;Categoria 11;Subcategoria 45
26757;MAQUIAGEM_26757;F;Brand 2;0;Categoria 11;Subcategoria 47
26758;MAQUIAGEM_26758;F;Brand 2;0;Categoria 11;Subcategoria 47
26759;MAQUIAGEM_26759;F;Brand 2;0;Categoria 11;Subcategoria 47
26760;MAQUIAGEM_26760;F;Brand 2;0;Categoria 11;Subcategoria 46
26761;MAQUIAGEM_26761;F;Brand 2;0;Categoria 11;Subcategoria 47
26762;MAQUIAGEM_26762;F;Brand 2;0;Categoria 11;Subcategoria 47
26767;PERFUMARIA_26767;F;Brand 1;0;Categoria 13;Subcategoria 55
26780;DESODORANTES_26780;F;Brand 3;0;Categoria 9;Subcategoria 39
26781;DESODORANTES_26781;F;Brand 3;0;Categoria 9;Subcategoria 42
26787;MAQUIAGEM_26787;F;Brand 2;0;Categoria 11;Subcategoria 46
26788;MAQUIAGEM_26788;F;Brand 2;0;Categoria 11;Subcategoria 46
26794;SUPORTE  VENDA_26794;F;Brand 2;0;Categoria 16;Subcategoria 66
26795;SUPORTE  VENDA_26795;F;Brand 2;0;Categoria 16;Subcategoria 66
26810;COMPLEMENTARES (Desativ)_26810;F;Brand 1;1;Categoria 5;Subcategoria 20
26811;COMPLEMENTARES (Desativ)_26811;F;Brand 1;1;Categoria 5;Subcategoria 20
26812;COMPLEMENTARES (Desativ)_26812;F;Brand 1;1;Categoria 5;Subcategoria 20
26813;COMPLEMENTARES (Desativ)_26813;F;Brand 1;1;Categoria 5;Subcategoria 20
26814;COMPLEMENTARES (Desativ)_26814;F;Brand 1;1;Categoria 5;Subcategoria 20
26815;COMPLEMENTARES (Desativ)_26815;F;Brand 1;1;Categoria 5;Subcategoria 20
26816;COMPLEMENTARES (Desativ)_26816;F;Brand 1;1;Categoria 5;Subcategoria 20
26818;COMPLEMENTARES (Desativ)_26818;F;Brand 1;1;Categoria 5;Subcategoria 20
26819;MAQUIAGEM_26819;F;Brand 2;0;Categoria 11;Subcategoria 46
26822;COMPLEMENTARES (Desativ)_26822;F;Brand 1;1;Categoria 5;Subcategoria 20
26823;COMPLEMENTARES (Desativ)_26823;F;Brand 1;1;Categoria 5;Subcategoria 20
26824;COMPLEMENTARES (Desativ)_26824;F;Brand 1;1;Categoria 5;Subcategoria 20
26825;COMPLEMENTARES (Desativ)_26825;F;Brand 1;1;Categoria 5;Subcategoria 20
26826;CABELOS_26826;F;Brand 2;0;Categoria 4;Subcategoria 17
26827;MAQUIAGEM_26827;F;Brand 2;0;Categoria 11;Subcategoria 46
26828;COMPLEMENTARES (Desativ)_26828;F;Brand 1;1;Categoria 5;Subcategoria 20
26829;COMPLEMENTARES (Desativ)_26829;F;Brand 1;1;Categoria 5;Subcategoria 20
26830;CABELOS_26830;F;Brand 2;0;Categoria 4;Subcategoria 18
26840;COMPLEMENTARES (Desativ)_26840;F;Brand 1;1;Categoria 5;Subcategoria 20
26842;CUIDADOS COM A PELE_26842;F;Brand 3;0;Categoria 7;Subcategoria 30
26847;COMPLEMENTARES (Desativ)_26847;F;Brand 1;1;Categoria 5;Subcategoria 20
26850;CABELOS_26850;F;Brand 2;0;Categoria 4;Subcategoria 15
26851;SABONETE_26851;F;Brand 2;0;Categoria 14;Subcategoria 58
26852;COMPLEMENTARES (Desativ)_26852;F;Brand 1;0;Categoria 5;Subcategoria 23
26853;COMPLEMENTARES (Desativ)_26853;F;Brand 1;0;Categoria 5;Subcategoria 23
26854;CABELOS_26854;F;Brand 2;0;Categoria 4;Subcategoria 18
26856;DESODORANTES_26856;F;Brand 3;0;Categoria 9;Subcategoria 39
26857;DESODORANTES_26857;F;Brand 3;0;Categoria 9;Subcategoria 39
26858;DESODORANTES_26858;F;Brand 3;0;Categoria 9;Subcategoria 39
26859;DESODORANTES_26859;F;Brand 3;0;Categoria 9;Subcategoria 39
26860;DESODORANTES_26860;F;Brand 3;0;Categoria 9;Subcategoria 39
26861;DESODORANTES_26861;F;Brand 3;0;Categoria 9;Subcategoria 39
26862;COMPLEMENTARES (Desativ)_26862;F;Brand 1;1;Categoria 5;Subcategoria 20
26864;COMPLEMENTARES (Desativ)_26864;F;Brand 1;1;Categoria 5;Subcategoria 20
26865;COMPLEMENTARES (Desativ)_26865;F;Brand 1;1;Categoria 5;Subcategoria 20
26866;COMPLEMENTARES (Desativ)_26866;F;Brand 1;1;Categoria 5;Subcategoria 20
26867;COMPLEMENTARES (Desativ)_26867;F;Brand 1;1;Categoria 5;Subcategoria 20
26868;COMPLEMENTARES (Desativ)_26868;F;Brand 1;1;Categoria 5;Subcategoria 20
26869;COMPLEMENTARES (Desativ)_26869;F;Brand 1;1;Categoria 5;Subcategoria 20
26873;COMPLEMENTARES (Desativ)_26873;F;Brand 1;1;Categoria 5;Subcategoria 20
26874;COMPLEMENTARES (Desativ)_26874;F;Brand 1;0;Categoria 5;Subcategoria 21
26875;CUIDADOS COM A PELE_26875;F;Brand 3;0;Categoria 7;Subcategoria 30
26876;SABONETE_26876;F;Brand 2;0;Categoria 14;Subcategoria 58
26877;COMPLEMENTARES (Desativ)_26877;F;Brand 1;0;Categoria 5;Subcategoria 21
26878;SABONETE_26878;F;Brand 2;0;Categoria 14;Subcategoria 58
26879;COMPLEMENTARES (Desativ)_26879;F;Brand 1;0;Categoria 5;Subcategoria 21
26880;COMPLEMENTARES (Desativ)_26880;F;Brand 1;0;Categoria 5;Subcategoria 21
26881;COMPLEMENTARES (Desativ)_26881;F;Brand 1;0;Categoria 5;Subcategoria 21
26882;COMPLEMENTARES (Desativ)_26882;F;Brand 1;0;Categoria 5;Subcategoria 23
26883;COMPLEMENTARES (Desativ)_26883;F;Brand 1;0;Categoria 5;Subcategoria 21
26889;COMPLEMENTARES (Desativ)_26889;F;Brand 1;1;Categoria 5;Subcategoria 20
26890;SABONETE_26890;F;Brand 2;0;Categoria 14;Subcategoria 59
26905;COMPLEMENTARES (Desativ)_26905;F;Brand 1;1;Categoria 5;Subcategoria 20
26906;COMPLEMENTARES (Desativ)_26906;F;Brand 1;1;Categoria 5;Subcategoria 20
26907;COMPLEMENTARES (Desativ)_26907;F;Brand 1;1;Categoria 5;Subcategoria 20
26919;SABONETE_26919;F;Brand 2;0;Categoria 14;Subcategoria 61
26923;MAQUIAGEM_26923;F;Brand 2;0;Categoria 11;Subcategoria 45
26927;DESODORANTES_26927;F;Brand 3;0;Categoria 9;Subcategoria 39
26928;DESODORANTES_26928;F;Brand 3;0;Categoria 9;Subcategoria 39
26929;DESODORANTES_26929;F;Brand 3;0;Categoria 9;Subcategoria 39
26930;DESODORANTES_26930;F;Brand 3;0;Categoria 9;Subcategoria 39
26931;DESODORANTES_26931;F;Brand 3;0;Categoria 9;Subcategoria 39
26932;DESODORANTES_26932;F;Brand 3;0;Categoria 9;Subcategoria 39
26933;DESODORANTES_26933;F;Brand 3;0;Categoria 9;Subcategoria 39
26934;DESODORANTES_26934;F;Brand 3;0;Categoria 9;Subcategoria 39
26935;DESODORANTES_26935;F;Brand 3;0;Categoria 9;Subcategoria 39
26936;DESODORANTES_26936;F;Brand 3;0;Categoria 9;Subcategoria 39
26937;DESODORANTES_26937;F;Brand 3;0;Categoria 9;Subcategoria 39
26938;DESODORANTES_26938;F;Brand 3;0;Categoria 9;Subcategoria 39
26939;DESODORANTES_26939;F;Brand 3;0;Categoria 9;Subcategoria 39
26940;MAQUIAGEM_26940;F;Brand 2;0;Categoria 11;Subcategoria 47
26941;MAQUIAGEM_26941;F;Brand 2;0;Categoria 11;Subcategoria 47
26943;MAQUIAGEM_26943;F;Brand 2;0;Categoria 11;Subcategoria 47
26944;MAQUIAGEM_26944;F;Brand 2;0;Categoria 11;Subcategoria 47
26946;COMPLEMENTARES (Desativ)_26946;F;Brand 1;0;Categoria 5;Subcategoria 21
26947;DESODORANTES_26947;F;Brand 3;0;Categoria 9;Subcategoria 39
26948;DESODORANTES_26948;F;Brand 3;0;Categoria 9;Subcategoria 39
26949;DESODORANTES_26949;F;Brand 3;0;Categoria 9;Subcategoria 39
26950;DESODORANTES_26950;F;Brand 3;0;Categoria 9;Subcategoria 39
26951;DESODORANTES_26951;F;Brand 3;0;Categoria 9;Subcategoria 39
26974;MAQUIAGEM_26974;F;Brand 2;0;Categoria 11;Subcategoria 51
26975;MAQUIAGEM_26975;F;Brand 2;0;Categoria 11;Subcategoria 47
